"Sample","Experiment","Condition","Cluster","Count","V1-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","B1-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","B10-A","B11-A","B12-A","B13-A","B14-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A"
"Unstained","Test","test","V5_10-B3_02-R7_06",79,255.077941894531,243.479797363281,283.522796630859,300.723876953125,756.906188964844,412.947204589844,580.494262695312,429.696228027344,336.740234375,343.133728027344,172.856979370117,85.7867660522461,71.4552230834961,38.6682014465332,125.407470703125,57.250358581543,219.539184570312,202.840866088867,87.9112548828125,212.286041259766,192.073364257812,152.361938476562,112.995094299316,142.371475219727,32.3084716796875,62.6096153259277,0,106.693695068359,37.1145210266113,16.4545974731445,14.7373676300049,70.0902099609375,19.5509643554688,30.6149997711182,29.9564743041992,10.2876434326172,361.997161865234,57.8492240905762
"Unstained","Test","test","V8_10-B3_00-R7_02",74,224.923500061035,248.656669616699,307.965560913086,254.940376281738,446.856216430664,413.710067749023,550.643951416016,721.102020263672,310.990280151367,330.478485107422,171.775390625,99.3729057312012,92.3290481567383,105.71492767334,86.695011138916,47.0898876190186,229.063247680664,230.616539001465,0,229.67440032959,175.493370056152,143.59024810791,76.148868560791,74.1189002990723,24.8241701126099,28.0252561569214,43.1930456161499,3.56102204322815,17.8382520675659,101.881381988525,17.1070327758789,72.0745010375977,1.2219352722168,56.9724979400635,50.9443111419678,0,79.8839416503906,63.6033763885498
"Unstained","Test","test","V6_10-B3_08-R7_06",71,189.310073852539,275.142181396484,306.257202148438,296.700378417969,468.188720703125,694.348327636719,567.73828125,409.583618164062,339.195770263672,385.295959472656,155.748260498047,201.010162353516,100.704750061035,163.717224121094,84.4754104614258,7.8808798789978,245.459594726562,265.345458984375,482.024383544922,161.748794555664,194.169250488281,113.810752868652,106.742401123047,125.298927307129,34.4574279785156,59.031925201416,56.2627868652344,0,47.3175888061523,83.6442031860352,0,31.8766441345215,19.6152763366699,54.2749977111816,40.2673606872559,0,363.963531494141,24.8013172149658
"Unstained","Test","test","V7_10-B3_06-R7_10",70,268.985382080078,206.607139587402,238.711090087891,288.101776123047,457.158096313477,424.887847900391,694.585815429688,411.724639892578,345.235046386719,343.428787231445,186.819259643555,129.974067687988,90.1369705200195,110.400989532471,101.807884216309,27.5505142211914,229.698181152344,233.794105529785,333.423141479492,168.186187744141,213.743370056152,171.232109069824,108.082263946533,101.83358001709,79.3632392883301,114.374355316162,45.5693626403809,10.2721791267395,34.6151123046875,14.0206888914108,60.9296035766602,31.8766431808472,49.9385662078857,58.5974979400635,14.8867211341858,36.9971771240234,608.316192626953,42.3099384307861
"Unstained","Test","test","V7_10-B3_04-R7_10",66,227.717987060547,243.41300201416,337.237716674805,299.945114135742,503.069351196289,478.023696899414,762.509796142578,453.279907226562,356.981811523438,366.116394042969,197.66788482666,95.426456451416,84.7058448791504,80.2856712341309,25.7539024353027,85.8755378723145,240.380088806152,204.747413635254,232.347511291504,171.293891906738,161.196411132812,128.368793487549,73.4319229125977,139.776741027832,75.9174957275391,88.8460273742676,38.999547958374,32.1861610412598,21.0566692352295,33.7319250106812,0,48.9031219482422,32.9600963592529,61.3274974822998,46.3684730529785,21.6296110153198,663.005981445312,33.5710124969482
"Unstained","Test","test","V5_10-B3_06-R7_08",65,231.877212524414,210.414642333984,305.337310791016,258.542053222656,710.266235351562,460.179077148438,565.148193359375,421.780944824219,352.601654052734,408.311431884766,106.192001342773,126.674575805664,114.24983215332,54.0044021606445,62.2141189575195,106.945495605469,258.681243896484,274.691253662109,342.34814453125,187.794342041016,148.883056640625,114.916427612305,112.920654296875,114.619186401367,28.010555267334,70.0631408691406,72.9668960571289,42.1159324645996,93.53955078125,40.9308128356934,0,46.9188346862793,24.3743934631348,42.8999977111816,7.74841594696045,43.8343086242676,483.789428710938,46.6486320495605
"Unstained","Test","test","V5_10-B3_04-R7_08",64,220.471824645996,216.693687438965,280.138931274414,295.240234375,734.646209716797,418.021987915039,543.5537109375,404.003982543945,342.713150024414,354.346389770508,112.583183288574,86.2072868347168,140.522064208984,128.227680206299,100.110542297363,31.295560836792,196.681411743164,239.364189147949,214.571884155273,174.586585998535,191.998512268066,151.993370056152,126.095973968506,104.390701293945,54.353816986084,65.6655616760254,34.6662645339966,41.4653606414795,36.8748512268066,71.9888648986816,27.0401487350464,0,0,47.3524990081787,6.40617084503174,48.6586360931396,481.116394042969,71.6961116790771
"Unstained","Test","test","V5_10-B3_10-R7_06",56,296.182846069336,290.606002807617,306.322906494141,298.355194091797,670.317474365234,435.833435058594,539.992401123047,422.299987792969,361.395126342773,338.838821411133,200.978187561035,35.9062261581421,125.112075805664,131.406341552734,88.9799003601074,47.7737636566162,277.019744873047,281.083755493164,581.649719238281,120.830635070801,201.280303955078,137.140480041504,95.9862823486328,26.9249792098999,83.1053924560547,108.709674835205,3.31985402107239,54.8191947937012,52.5560779571533,56.8369216918945,65.376781463623,64.7134265899658,58.23486328125,1.72249993681908,25.8077173233032,63.0038299560547,323.038375854492,0
"Unstained","Test","test","V8_10-B3_00-R7_04",54,242.567756652832,249.79224395752,225.701232910156,329.537292480469,469.81184387207,449.332992553711,571.558563232422,734.337432861328,303.159118652344,314.675857543945,154.601127624512,117.940628051758,82.6119194030762,149.462425231934,77.0332183837891,118.310897827148,184.654930114746,251.588478088379,0,114.393245697021,194.693222045898,122.619289398193,172.023490905762,97.3210144042969,30.5300230979919,52.7336959838867,2.58599138259888,0,85.4592666625977,93.8254852294922,30.7731819152832,13.2819347381592,30.5162258148193,76.7324981689453,8.69408869743347,80.5439414978027,201.276802062988,10.3697813749313
"Unstained","Test","test","V6_10-B3_00-R7_04",53,253.713195800781,216.159301757812,264.862213134766,268.341217041016,430.359985351562,703.104797363281,551.874206542969,428.852813720703,370.719543457031,342.609161376953,159.025802612305,60.2318840026855,67.0056304931641,30.1480884552002,101.448829650879,12.7657232284546,196.606704711914,163.364288330078,0,211.916076660156,192.747039794922,144.769638061523,94.8325119018555,46.5546417236328,49.8706474304199,64.9202117919922,3.91393303871155,34.1036338806152,26.7060203552246,67.6695327758789,58.0405578613281,23.6834506988525,0,48.4899978637695,33.4341087341309,79.8730087280273,208.681427001953,0
"Unstained","Test","test","V7_10-B3_08-R7_10",53,278.148681640625,179.620620727539,255.203369140625,306.110168457031,465.737487792969,447.973083496094,689.7294921875,377.662963867188,348.885162353516,341.363311767578,148.996551513672,103.060569763184,129.954284667969,84.7423477172852,14.2968435287476,0,276.608917236328,265.794067382812,491.916259765625,179.877090454102,139.601257324219,108.724647521973,129.817810058594,59.79150390625,37.0509986877441,59.4791374206543,0,24.3793048858643,45.742618560791,37.0228462219238,32.006706237793,32.9648017883301,6.3669261932373,0,0,41.725658416748,598.084899902344,60.3108940124512
"Unstained","Test","test","V8_10-B3_10-R7_06",50,284.225067138672,171.003646850586,264.895050048828,244.297584533691,451.758728027344,437.757202148438,550.935333251953,649.637390136719,362.589721679688,385.49267578125,113.631996154785,114.932270050049,120.368022918701,99.1282234191895,76.249828338623,94.1146430969238,330.167785644531,354.728530883789,593.252227783203,176.769371032715,203.750465393066,139.941528320312,135.363357543945,121.237617492676,29.0850353240967,128.87145614624,20.1986904144287,80.9447708129883,0,88.7177085876465,76.6083450317383,34.4050121307373,6.91358137130737,29.7374982833862,50.4867286682129,0.351441234350204,319.167068481445,9.69282245635986
"Unstained","Test","test","V6_10-B3_02-R7_06",49,252.153472900391,215.892105102539,293.115936279297,271.196594238281,456.462463378906,698.195861816406,492.044158935547,405.561096191406,300.438110351562,366.149200439453,155.354965209961,130.556335449219,125.897300720215,123.607162475586,42.8905296325684,58.6832466125488,199.744049072266,209.420303344727,71.3256301879883,131.855606079102,158.613967895508,85.2106399536133,89.4730606079102,119.13175201416,79.5855484008789,56.6467971801758,50.0424308776855,1.71202981472015,10.5454540252686,49.0895500183105,58.4300918579102,90.6371994018555,30.8056316375732,73.5799942016602,56.4353141784668,123.004432678223,326.11083984375,4.12329578399658
"Unstained","Test","test","V8_10-B3_02-R7_06",49,286.987060546875,194.583450317383,300.934967041016,285.408630371094,439.634979248047,369.496520996094,591.178161621094,721.523742675781,371.316833496094,277.103607177734,150.045364379883,99.6963882446289,168.102996826172,121.640983581543,84.2795639038086,34.259033203125,234.329498291016,227.962341308594,79.5068817138672,215.985687255859,177.102722167969,171.600662231445,90.3663024902344,24.9695339202881,96.9254150390625,66.0382385253906,39.5586814880371,27.3924770355225,0,24.2019710540771,0,29.5082988739014,3.98736786842346,23.0749988555908,51.1273422241211,1.72525703907013,332.378631591797,14.8930978775024
"Unstained","Test","test","V5_10-B3_08-R7_08",48,239.740768432617,278.047912597656,273.798263549805,256.757438659668,738.190582275391,473.280609130859,584.703094482422,498.338638305664,357.313629150391,340.773162841797,182.6240234375,107.265808105469,134.600177764893,108.729736328125,99.6209259033203,5.99207401275635,268.80290222168,351.850036621094,490.986587524414,217.206573486328,170.403350830078,103.417411804199,153.674812316895,81.0381698608398,67.4698715209961,67.8643493652344,68.388988494873,30.097484588623,0,21.5280981063843,19.0547027587891,41.5740566253662,42.1567687988281,0,16.3204822540283,16.1982460021973,481.177841186523,98.5898475646973
"Unstained","Test","test","V6_10-B3_06-R7_08",48,221.056716918945,199.292724609375,229.249374389648,311.561340332031,450.632461547852,696.305267333984,576.706298828125,523.868667602539,318.456436157227,412.180114746094,145.948448181152,115.514533996582,143.27033996582,141.368324279785,40.3771591186523,73.500602722168,211.21028137207,293.382827758789,355.624069213867,253.315185546875,239.567733764648,139.09383392334,116.679718017578,54.4892387390137,76.658519744873,0,0,0,31.3966932296753,17.07164478302,15.6787414550781,3.68053603172302,58.4599552154541,57.5899963378906,0,2.71568219363689,472.544219970703,79.7273063659668
"Unstained","Test","test","V7_10-B3_00-R7_08",46,241.105514526367,174.877952575684,307.538467407227,272.786514282227,372.888107299805,382.432235717773,685.455871582031,380.517654418945,318.489624023438,313.823425292969,157.911437988281,140.551849365234,119.157474517822,43.7802677154541,71.7127056121826,83.595947265625,205.944030761719,243.102508544922,0,133.668426513672,239.60514831543,111.636257171631,76.4466171264648,55.278938293457,64.3946361541748,69.9886054992676,0,7.0535626411438,64.7107429504395,27.7328519821167,33.5648422241211,56.4242191314697,0,20.4749994277954,49.9986381530762,0,472.974380493164,8.92355060577393
"Unstained","Test","test","V8_10-B3_04-R7_08",44,232.267143249512,295.883056640625,306.585723876953,283.039947509766,419.826217651367,458.454315185547,530.797698974609,686.034729003906,344.936416625977,333.724258422852,218.70964050293,126.642227172852,178.703491210938,98.0468254089355,111.796092987061,59.2042980194092,199.744049072266,153.831588745117,216.654388427734,182.947799682617,203.862747192383,116.943496704102,173.996070861816,10.3412981033325,79.5855484008789,67.9761543273926,146.388084411621,93.9904365539551,55.9799270629883,82.5815124511719,18.2431735992432,5.63282060623169,0,143.779998779297,30.3225421905518,12.300443649292,463.265411376953,31.2631978988647
"Unstained","Test","test","V7_10-B3_02-R7_10",41,208.026611328125,241.676254272461,283.654205322266,217.593246459961,510.456207275391,436.762145996094,712.586608886719,429.501586914062,300.769958496094,338.609313964844,122.514106750488,107.459892272949,33.4373817443848,85.2666625976562,40.5403633117676,54.0589294433594,201.76091003418,198.803497314453,89.3243789672852,116.169075012207,147.385986328125,96.6359405517578,46.374137878418,50.6159515380859,93.1462097167969,47.1062812805176,51.999397277832,0,31.8417930603027,13.5064821243286,49.5357360839844,16.4503955841064,34.085563659668,106.729995727539,0,11.9490022659302,637.043701171875,0
"Unstained","Test","test","V6_10-B3_10-R7_06",40,194.28165435791,148.091827392578,227.606719970703,292.352386474609,489.256225585938,682.805694580078,582.210144042969,426.646911621094,398.228164672852,316.413497924805,150.930297851562,127.256839752197,139.049766540527,128.194919586182,132.882301330566,45.1033821105957,252.219818115234,343.663131713867,610.246917724609,253.611152648926,259.927810668945,139.314975738525,177.047981262207,41.0643529891968,30.9005336761475,19.0810260772705,107.388538360596,75.2608299255371,80.2550163269043,51.7634220123291,0,2.30433559417725,26.5288581848145,33.2149982452393,0.305055737495422,21.8852043151855,341.258041381836,44.6177520751953
"Unstained","Test","test","V6_10-B3_04-R7_08",39,232.332138061523,250.827621459961,219.327728271484,246.53645324707,465.008728027344,738.064331054688,597.329528808594,380.258148193359,367.334869384766,370.149017333984,165.122009277344,160.834014892578,94.8155822753906,72.5520324707031,90.0896987915039,31.9794387817383,201.686218261719,311.401489257812,217.100631713867,156.643264770508,115.797927856445,213.9111328125,184.752197265625,20.8330154418945,4.89073181152344,144.672943115234,73.5959167480469,18.4899215698242,64.5737838745117,103.389724731445,43.8225708007812,98.1262969970703,12.862476348877,55.0549964904785,43.9280281066895,90.2884521484375,508.430541992188,45.8485870361328
"Unstained","Test","test","V8_10-B3_06-R7_08",35,229.537643432617,213.954956054688,214.334045410156,253.220657348633,488.659973144531,456.530548095703,600.372863769531,731.515197753906,325.258941650391,354.280822753906,205.632293701172,90.3154830932617,228.434234619141,145.890533447266,76.5109634399414,99.5856628417969,252.705352783203,241.270736694336,372.693145751953,177.509307861328,185.336563110352,148.381500244141,17.7159633636475,51.7440948486328,145.091720581055,0,7.54829931259155,88.7516250610352,23.8984642028809,65.1327819824219,19.6065425872803,6.78498840332031,29.1978225708008,0,19.4625568389893,10.5432367324829,489.442749023438,77.6656646728516
"Unstained","Test","test","V5_10-B3_00-R7_06",34,166.434295654297,254.434722900391,275.210952758789,265.745407104492,657.431823730469,354.139541625977,519.110137939453,333.999114990234,384.224975585938,281.82470703125,165.220329284668,106.230670928955,138.820747375488,174.858909606934,121.327320098877,77.7015686035156,242.508987426758,257.457626342773,0,158.826065063477,185.598556518555,154.167869567871,182.816833496094,80.6997299194336,50.1300029754639,114.635227203369,42.2844562530518,68.857837677002,89.8417930603027,47.0670070648193,0,36.0052442550659,0,46.442497253418,32.9460220336914,0,323.560684204102,101.205371856689
"Unstained","Test","test","V6_10-B3_02-R7_08",31,205.622055053711,225.911849975586,305.271606445312,290.275756835938,479.848724365234,696.670104980469,526.362243652344,445.786315917969,267.321563720703,348.182708740234,145.194625854492,157.016952514648,73.6800231933594,131.537414550781,40.5403633117676,55.1010284423828,239.633102416992,237.382888793945,104.050628662109,205.330688476562,143.867889404297,102.754005432129,110.017623901367,0,122.194198608398,51.7274703979492,11.4622325897217,2.60228538513184,0,0,114.652824401855,17.5385551452637,0,70.5899963378906,34.1052322387695,8.37069129943848,476.108276367188,0
"Unstained","Test","test","V5_10-B3_02-R7_08",30,252.640892028809,248.055480957031,289.502075195312,307.76496887207,748.624969482422,376.030715942383,521.085052490234,477.123077392578,381.636703491211,334.379974365234,160.500686645508,171.67057800293,75.5776405334473,58.3955383300781,72.0391178131104,27.0620307922363,206.87776184082,210.87825012207,92.2250022888184,111.692497253418,173.434913635254,41.7207813262939,152.930450439453,85.5131301879883,95.9991416931152,13.7517547607422,69.5422039031982,44.8551807403564,77.3105068206787,37.8798542022705,67.6490592956543,14.786153793335,106.533462524414,82.192497253418,14.3376202583313,34.0578508377075,526.281555175781,0
"Unstained","Test","test","V8_10-B3_08-R7_08",29,216.800003051758,265.857238769531,244.230422973633,298.063171386719,511.383728027344,464.159301757812,558.673095703125,753.703918457031,386.580963134766,402.213317871094,121.465293884277,141.684020996094,118.503120422363,87.6260757446289,92.896842956543,30.5465507507324,207.512710571289,275.513671875,506.419403076172,272.960327148438,180.770523071289,135.113403320312,103.16943359375,99.8781356811523,30.9005336761475,88.9205627441406,0,42.4583396911621,108.467529296875,47.7868957519531,30.1888809204102,64.5214004516602,0,33.2150001525879,8.35852718353271,60.1922988891602,521.457763671875,68.7421112060547
"Unstained","Test","test","V7_10-B3_10-R7_10",27,219.659469604492,183.962524414062,240.682281494141,238.55436706543,475.873718261719,417.590789794922,651.137756347656,421.586303710938,340.058502197266,316.315124511719,148.406600952148,83.0695419311523,17.2748889923096,114.038421630859,32.4453468322754,34.5846900939941,268.840240478516,264.747344970703,585.480041503906,218.353469848633,113.776893615723,119.633972167969,97.2889251708984,73.7052536010742,140.349182128906,71.1066360473633,40.8167304992676,40.8832702636719,66.4226684570312,77.4737319946289,0,65.0334701538086,0,32.3050003051758,18.5473899841309,0,585.487854003906,12.4929704666138
"Unstained","Test","test","V5_10-B3_06-R7_10",24,241.04052734375,307.773162841797,221.660293579102,301.470153808594,703.078094482422,436.894821166992,499.976165771484,464.11474609375,350.809768676758,321.954238891602,97.1460189819336,123.051609039307,178.278167724609,134.060684204102,115.843597412109,43.1820125579834,293.602844238281,284.672546386719,357.780944824219,153.017608642578,162.319206237793,150.298011779785,153.600379943848,165.009506225586,60.6524868011475,16.1741509437561,0,77.6919097900391,49.9539546966553,75.7939872741699,67.4542961120605,15.1382048130035,47.7197875976562,57.817497253418,7.35184359550476,120.448497772217,633.541107177734,1.53854322433472
"Unstained","Test","test","V6_10-B3_08-R7_08",24,238.408508300781,223.306709289551,291.407562255859,278.367492675781,473.19059753418,720.451904296875,608.790496826172,466.774810791016,392.022964477539,370.378524780273,161.418395996094,77.6027355194092,180.17578125,147.660095214844,3.26411938667297,13.2542071342468,296.067886352539,188.934349060059,492.102203369141,181.023979187012,242.112739562988,56.9053745269775,121.890293121338,95.7792205810547,77.3995399475098,114.150749206543,0,0,34.4439182281494,53.1346378326416,124.066562652588,53.0317249298096,0,81.8349990844727,23.2757544517517,12.0767984390259,487.47639465332,15.5700569152832
"Unstained","Test","test","V8_10-B3_02-R7_08",24,324.972549438477,159.781532287598,357.113891601562,274.506248474121,523.507476806641,458.719665527344,518.721618652344,678.314056396484,372.743698120117,374.181640625,247.912437438965,135.505569458008,132.113639831543,68.5541305541992,116.365856170654,122.0559425354,199.370559692383,201.53246307373,89.6590690612793,167.742225646973,173.958885192871,106.734432220459,70.1194839477539,34.784366607666,50.6857681274414,0,44.7656097412109,5.23881095647812,14.1062564849854,26.49875831604,0,69.0660591125488,35.4682788848877,0,32.4579315185547,83.9305572509766,453.802230834961,50.3103637695312
"Unstained","Test","test","V5_10-B3_02-R7_10",22,271.259948730469,171.905418395996,301.230667114258,340.537002563477,679.327453613281,364.886108398438,539.798126220703,414.287384033203,298.480316162109,370.116241455078,124.480621337891,134.405738830566,205.924530029297,41.7157793045044,130.793266296387,124.43323135376,236.196968078613,215.476371765137,70.9909400939941,102.665348052979,144.990684509277,110.862285614014,42.4289875030518,86.3028335571289,38.5700902938843,115.194240570068,108.401966094971,64.3038387298584,42.4557237625122,0,21.0997552871704,44.4224700927734,90.5839920043945,82.0624961853027,67.2037830352783,0,590.465209960938,69.4498386383057
"Unstained","Test","test","V6_10-B3_00-R7_06",22,175.045204162598,265.122444152832,219.590545654297,362.114624023438,458.714965820312,682.639862060547,576.641540527344,398.586563110352,322.869766235352,377.132339477539,115.434635162354,61.1376285552979,37.8542537689209,167.813438415527,80.2320556640625,88.6110534667969,243.368026733398,165.943717956543,0,192.270919799805,205.172676086426,127.299980163574,139.792350769043,112.776556015015,13.4865636825562,71.0321006774902,16.4594864845276,0,87.7190017700195,74.4570560455322,0,0,109.491832733154,27.7549991607666,41.243537902832,0,335.082412719727,10.677490234375
"Unstained","Test","test","V8_10-B3_00-R7_06",19,175.792572021484,245.082962036133,216.436645507812,336.545959472656,487.666229248047,439.017608642578,550.125915527344,714.776306152344,269.710723876953,416.835662841797,178.363235473633,61.0729331970215,116.736373901367,100.471778869629,0,0,182.264572143555,113.943786621094,0,153.979522705078,216.475509643555,155.457824707031,119.694404602051,162.377182006836,52.019603729248,90.5603408813477,21.6664142608643,10.4091415405273,126.545448303223,44.4959754943848,93.5530700683594,0,32.156192779541,67.0149993896484,0,0,354.438903808594,66.3419799804688
"Unstained","Test","test","V8_10-B3_06-R7_10",19,170.853469848633,252.697967529297,286.413879394531,255.037719726562,390.808715820312,372.083679199219,461.157836914062,615.381042480469,315.834991455078,375.853698730469,168.202880859375,104.54857635498,15.3772687911987,29.2305374145508,8.16029834747314,0,146.110458374023,340.186492919922,309.548767089844,154.719451904297,205.996063232422,112.04167175293,154.456405639648,124.396408081055,144.498901367188,29.441427230835,10.4837493896484,65.87890625,106.75560760498,96.3279571533203,56.287654876709,8.44923114776611,31.7703170776367,0,30.7496204376221,81.2148742675781,571.78466796875,51.2642593383789
"Unstained","Test","test","V6_10-B3_04-R7_10",17,270.870025634766,220.701583862305,273.995391845703,269.249755859375,462.822479248047,673.5185546875,524.743469238281,445.721435546875,295.659790039062,313.823425292969,57.3567924499512,140.325408935547,156.651840209961,43.0593338012695,0,55.426685333252,159.929702758789,228.635238647461,193.375015258789,170.257995605469,220.293029785156,145.654174804688,171.427993774414,0,21.4154777526855,164.573852539062,38.650089263916,141.893035888672,29.1027145385742,77.3366088867188,116.665420532227,0,121.035903930664,0,0,72.8441848754883,646.199645996094,96.9897613525391
"Unstained","Test","test","V8_10-B3_04-R7_10",17,261.381774902344,209.813461303711,210.391662597656,233.492553710938,362.519989013672,412.947204589844,623.165283203125,757.726440429688,349.416107177734,250.416137695312,104.159934997559,63.1431999206543,79.4383163452148,118.888328552246,29.8993339538574,60.832576751709,330.242492675781,237.756713867188,250.048767089844,102.406372070312,47.0078201293945,157.595458984375,35.4319267272949,135.753036499023,27.9364528656006,120.150833129883,0,18.6268844604492,102.578506469727,9.18715000152588,20.1259212493896,0,16.399658203125,0,0,41.4061660766602,661.561950683594,53.7874717712402
"Unstained","Test","test","V5_10-B3_00-R7_08",16,167.864028930664,75.4486789703369,306.454315185547,105.908794403076,648.289337158203,398.618423461914,493.824813842773,368.579849243164,250.79647064209,375.460296630859,187.605865478516,90.5095672607422,151.318870544434,40.6016120910645,112.579479217529,163.381717681885,235.449981689453,281.233291625977,0,253.907119750977,177.402130126953,171.60066986084,91.4084129333496,187.121086120605,177.955955505371,88.4360847473145,31.4512481689453,0,29.5478143692017,148.468460083008,75.4072818756104,3.74454545974731,25.3390789031982,70.0699977874756,0,102.205501556396,439.976165771484,7.38500761985779
"Unstained","Test","test","V5_10-B3_04-R7_10",15,283.022796630859,269.063537597656,232.731811523438,260.748474121094,719.2099609375,322.330993652344,572.983093261719,386.940704345703,381.138977050781,391.590789794922,178.625427246094,80.6757888793945,43.579833984375,28.4440670013428,24.3503303527832,0,249.418609619141,348.261260986328,258.230010986328,134.741333007812,129.046951293945,147.349548339844,110.315368652344,84.1593627929688,20.2298450469971,0,73.3163528442383,28.5566577911377,0,0,43.2382698059082,27.3319816589355,0,45.7599983215332,0.549100339412689,6.45373916625977,623.709228515625,9.47742652893066
"Unstained","Test","test","V6_10-B3_10-R7_08",15,290.691375732422,140.009231567383,286.610992431641,290.859802246094,489.454986572266,685.061157226562,605.941467285156,472.192230224609,380.873504638672,304.577880859375,99.2436370849609,202.498168945312,51.8246688842773,16.1882133483887,55.2941856384277,53.668140411377,215.356048583984,423.775177001953,585.405639648438,328.529113769531,250.533721923828,187.448669433594,52.1057739257812,49.1117630004883,182.883728027344,0,0,0,0,45.4558258056641,83.2304229736328,17.0264797210693,47.9770393371582,79.2999954223633,0,0,442.987182617188,0
"Unstained","Test","test","V5_10-B3_08-R7_10",14,210.463668823242,285.362335205078,274.35676574707,301.632400512695,700.958099365234,565.555267333984,475.273590087891,492.175079345703,289.885940551758,369.099884033203,253.746444702148,145.339347839355,161.297737121582,84.873420715332,34.3711786270142,33.4123258590698,331.138885498047,314.765975952148,468.190643310547,126.454109191895,240.802803039551,195.372665405273,91.0362319946289,8.72429466247559,84.2910232543945,59.3673324584961,12.7552280426025,20.3731536865234,0,68.9036273956299,68.7852020263672,0,60.1963920593262,66.0399990081787,164.63858795166,19.1375732421875,649.210632324219,19.5702705383301
"Unstained","Test","test","V5_10-B3_10-R7_08",14,288.579261779785,348.720520019531,297.353988647461,320.127487182617,701.753082275391,419.149703979492,565.989990234375,412.697830200195,326.984451293945,399.164245605469,133.19885635376,219.642585754395,46.229959487915,190.162338256836,99.3924369812012,0,431.384399414062,233.009063720703,644.905639648438,222.497077941895,196.302574157715,134.450008392334,59.5122394561768,0,115.265659332275,19.9381811618805,0,14.7576971054077,25.1652889251709,0,51.9378604888916,0.448065280914307,124.508777618408,54.8599967956543,100.119297027588,19.4570646286011,481.730895996094,0.953896820545197
"Unstained","Test","test","V6_10-B3_08-R7_10",14,185.08585357666,306.270202636719,365.097213745117,381.291122436523,458.383712768555,666.287811279297,551.129577636719,523.090118408203,325.22575378418,346.248352050781,206.648323059082,123.989696502686,83.7243194580078,106.534168243408,55.6532373428345,15.2081442922354,280.866729736328,181.19603729248,479.681579589844,161.785781860352,91.1712226867676,197.989433288574,189.441711425781,51.1048126220703,0,58.1747674942017,9.57515716552734,0,91.3140449523926,0,11.7509407997131,0,12.1871964931488,0,3.44713002443314,4.95212650299072,573.658874511719,0
"Unstained","Test","test","V6_10-B3_06-R7_10",11,188.725173950195,232.725280761719,135.617858886719,354.716583251953,403.064971923828,601.808349609375,469.704986572266,398.619018554688,398.858642578125,322.347686767578,86.9201202392578,76.2764663696289,214.038497924805,89.395637512207,45.7629547119141,0,106.445503234863,192.448364257812,315.052520751953,154.127502441406,149.182464599609,79.0188598632812,69.2262420654297,61.4461097717285,33.2717971801758,0,38.2307395935059,8.28622436523438,93.1286849975586,90.1574859619141,42.1345901489258,0,0,63.3099975585938,0,90.0328521728516,519.552856445312,45.2331695556641
"Unstained","Test","test","V7_10-B3_00-R7_10",11,232.982009887695,137.003311157227,304.811645507812,373.601043701172,401.673736572266,421.969024658203,701.902709960938,345.288146972656,248.5400390625,374.017730712891,208.647613525391,37.0060577392578,147.098297119141,117.905242919922,87.9353790283203,29.8301086425781,228.801803588867,246.280075073242,0,183.428756713867,180.321411132812,83.6626968383789,128.626831054688,46.7802696228027,0,86.3118286132812,0,0,120.998817443848,0,155.164352416992,5.0567364692688,0,0,81.571907043457,211.823211669922,614.061706542969,19.8164367675781
"Unstained","Test","test","V8_10-B3_10-R7_08",11,236.686325073242,302.863494873047,257.963043212891,434.213073730469,408.828735351562,373.808441162109,385.139953613281,599.290954589844,364.879333496094,324.183654785156,133.854354858398,154.946685791016,139.704116821289,142.285873413086,0,101.539604187012,120.040649414062,315.139801025391,549.854431152344,128.303939819336,93.3419647216797,171.969223022461,193.237991333008,62.4238357543945,71.6566314697266,141.840591430664,39.9780311584473,14.1071252822876,0,29.3440322875977,0,95.5019073486328,98.2693252563477,85.0849990844727,80.8397750854492,158.340255737305,413.430114746094,153.054275512695
"Unstained","Test","test","V8_10-B3_08-R7_10",10,240.975540161133,255.436698913574,300.179351806641,261.624572753906,463.849349975586,365.71533203125,513.573913574219,656.255065917969,311.023468017578,409.131057739258,176.167282104492,147.506652832031,3.01001858711243,26.7072734832764,0,49.9882278442383,284.67635345459,376.522903442383,427.916595458984,150.501846313477,195.479179382324,73.6379127502441,134.060710906982,112.588531494141,54.90958070755,0,0,0,80.8370685577393,11.7924613952637,42.36181640625,29.4762935638428,115.151321411133,53.1374979019165,24.4959774017334,64.0581531524658,555.439178466797,107.082607269287
"Unstained","Test","test","V6_10-B3_00-R7_08",8,0.51990407705307,220.20059967041,213.184181213379,266.426803588867,548.54997253418,720.717254638672,623.909912109375,437.287124633789,386.979156494141,396.475830078125,89.9354496002197,69.192268371582,310.915283203125,70.0943031311035,133.992107391357,76.5292072296143,220.921096801758,250.766052246094,0,98.1147766113281,169.542541503906,11.4253025054932,42.8756093978882,68.5910110473633,19.3035717010498,72.411003112793,4.68274116516113,0,22.2207775115967,30.4067258834839,41.0958309173584,28.2281126976013,27.4935436248779,26.1949987411499,30.9326524734497,0,487.568557739258,98.3436813354492
